Data;Estació;Conca;UTM X;UTM Y;Variable;Mitjana;Unitat Mesura
2007/02/18;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.523565972;m
2007/02/19;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.26;m
2007/02/19;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/19;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.31;m³/s
2007/02/19;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.522225694;m
2007/02/20;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.255;m
2007/02/20;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/20;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.364;m³/s
2007/02/20;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524305556;m
2007/02/21;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/02/21;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/21;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.298;m³/s
2007/02/21;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.521840278;m
2007/02/22;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/02/22;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/22;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.259;m³/s
2007/02/22;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.518378472;m
2007/02/23;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/02/23;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/23;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.377;m³/s
2007/02/23;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.52353125;m
2007/02/24;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/02/24;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/24;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.379;m³/s
2007/02/24;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.522260417;m
2007/02/25;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/02/25;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/25;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.422;m³/s
2007/02/25;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524600694;m
2007/02/26;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/02/26;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/26;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.335;m³/s
2007/02/26;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.523135417;m
2007/02/27;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/02/27;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/27;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.371;m³/s
2007/02/27;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524472222;m
2007/02/28;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/02/28;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/02/28;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.399;m³/s
2007/02/28;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.523416667;m
2007/03/01;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/01;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/01;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.432;m³/s
2007/03/01;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.523288194;m
2007/03/02;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/02;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/02;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.503;m³/s
2007/03/02;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524503472;m
2007/03/03;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/03;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/03;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.489;m³/s
2007/03/03;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.523201389;m
2007/03/04;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/04;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/04;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.472;m³/s
2007/03/04;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.522951389;m
2007/03/05;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/05;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/05;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.565;m³/s
2007/03/05;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525614583;m
2007/03/06;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/06;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/06;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.436;m³/s
2007/03/06;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.523260417;m
2007/03/07;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/07;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/07;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.398;m³/s
2007/03/07;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.521770833;m
2007/03/08;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/03/08;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/08;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.482;m³/s
2007/03/08;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524989583;m
2007/03/09;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/03/09;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/09;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.467;m³/s
2007/03/09;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525458333;m
2007/03/10;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/03/10;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/10;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.527;m³/s
2007/03/10;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524107639;m
2007/03/11;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/03/11;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/11;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.442;m³/s
2007/03/11;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.5235625;m
2007/03/12;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/03/12;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/12;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.504;m³/s
2007/03/12;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525010417;m
2007/03/13;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.245;m
2007/03/13;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/13;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.488;m³/s
2007/03/13;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524253472;m
2007/03/14;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.245;m
2007/03/14;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/14;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.499;m³/s
2007/03/14;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.522482639;m
2007/03/15;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/03/15;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.08;m³/s
2007/03/15;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.552;m³/s
2007/03/15;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525274306;m
2007/03/16;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/03/16;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/16;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.483;m³/s
2007/03/16;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.523246528;m
2007/03/17;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.245;m
2007/03/17;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/17;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.442;m³/s
2007/03/17;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.519892361;m
2007/03/18;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.245;m
2007/03/18;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/18;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.499;m³/s
2007/03/18;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.522857639;m
2007/03/19;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.25;m
2007/03/19;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/19;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.449;m³/s
2007/03/19;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.522579861;m
2007/03/20;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.245;m
2007/03/20;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/20;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.456;m³/s
2007/03/20;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525475694;m
2007/03/21;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/03/21;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/21;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.429;m³/s
2007/03/21;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525461806;m
2007/03/22;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/03/22;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/22;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.377;m³/s
2007/03/22;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524350694;m
2007/03/23;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/03/23;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/23;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.417;m³/s
2007/03/23;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525600694;m
2007/03/24;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/03/24;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/24;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.419;m³/s
2007/03/24;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524027778;m
2007/03/25;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.24;m
2007/03/25;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/25;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.441;m³/s
2007/03/25;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524527778;m
2007/03/26;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/26;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/26;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.472;m³/s
2007/03/26;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.5260625;m
2007/03/27;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/27;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/27;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.466;m³/s
2007/03/27;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.526125;m
2007/03/28;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/03/28;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/28;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.479;m³/s
2007/03/28;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525836806;m
2007/03/29;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/03/29;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/29;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.507;m³/s
2007/03/29;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.524482639;m
2007/03/30;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/30;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/30;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.515;m³/s
2007/03/30;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525611111;m
2007/03/31;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/03/31;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/03/31;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.519;m³/s
2007/03/31;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525684028;m
2007/04/01;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.23;m
2007/04/01;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/04/01;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.517;m³/s
2007/04/01;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525833333;m
2007/04/02;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.235;m
2007/04/02;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.07;m³/s
2007/04/02;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.559;m³/s
2007/04/02;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525895833;m
2007/04/03;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.53;m
2007/04/03;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;1.2;m³/s
2007/04/03;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Cabal riu Ter;3.545;m³/s
2007/04/03;Aforament - la Cellera de Ter (Pasteral I);EL TER;467132;4648235;EA060_Cellera Ter_Pasteral_Nivell riu Ter;0.525569444;m
2007/04/04;Aforament - Cornellà del Terri;EL TER;483379;4660993;EA061_Cornella Terri_Nivell riu Terri;0.285;m
2007/04/04;Aforament - Sant Gregori;EL TER;477269;4651536;EA009_Sant Gregori_Cabal riu Llemena;0.57;m³/s
