Data;Codi Estació;Codi massa d'aigua;Massa d'aigua;UTM X;UTM Y;Variable;Profunditat mostra (m);Valor;Unitat Mesura
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;% Saturació d'oxigen (camp);-;77;%
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoni;-;<0.2;mg NH4/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoníac no ionitzat;-;<0.025;mg NH3/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Bicarbonats;-;211.7;mg HCO3/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Calci;-;87.8;mg/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clor residual total;-;<0.025;mg HClO/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clorurs;-;43.1;mg/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat (camp);-;621;µS/cm
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat a 20ºC;-;645;µS/cm
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Duresa total;-;278.5;mg CaCO3/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Error relatiu balanç iònic;-;1.13;%
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Fosfats;-;0.46;mg PO4/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Magnesi;-;14.4;mg/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrats;-;10.5;mg NO3/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrits;-;0.1;mg NO2/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Oxigen dissolt (camp);-;6.3;mg/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Potassi;-;4.6;mg/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sodi;-;32.2;mg/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sulfats;-;99;mg/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma d'anions;-;6.9372;meq/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma de cations;-;7.096;meq/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;TOC;-;2.7;mg/L
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Temperatura de l'aigua (camp);-;25;ºC
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH;-;7.8;u.pH
2009/07/06;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH (camp);-;8.2;u.pH
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;% Saturació d'oxigen (camp);-;72;%
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;0.2;mg NH4/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;232.4;mg HCO3/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Calci;-;87.4;mg/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Clorurs;-;30.5;mg/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat (camp);-;547;µS/cm
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat a 20ºC;-;571;µS/cm
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Duresa total;-;268.9;mg CaCO3/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Error relatiu balanç iònic;-;2.72;%
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Fosfats;-;0.26;mg PO4/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Magnesi;-;12.3;mg/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrats;-;11.6;mg NO3/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrits;-;0.16;mg NO2/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Oxigen dissolt (camp);-;6.2;mg/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Potassi;-;4.2;mg/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Sodi;-;24.9;mg/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Sulfats;-;65;mg/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Suma d'anions;-;6.2272;meq/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Suma de cations;-;6.5751;meq/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;TOC;-;3.4;mg/L
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;Temperatura de l'aigua (camp);-;23;ºC
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;pH;-;7.9;u.pH
2009/08/17;200044000;2000440;Riera de Cinyana;496519;4656557;pH (camp);-;8.1;u.pH
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;% Saturació d'oxigen (camp);-;83;%
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoni;-;<0.2;mg NH4/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoníac no ionitzat;-;0.032;mg NH3/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Bicarbonats;-;215.5;mg HCO3/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Calci;-;86.5;mg/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clor residual total;-;<0.025;mg HClO/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clorurs;-;32.6;mg/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat (camp);-;571;µS/cm
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat a 20ºC;-;594;µS/cm
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Duresa total;-;272;mg CaCO3/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Error relatiu balanç iònic;-;3.88;%
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Fosfats;-;0.34;mg PO4/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Magnesi;-;13.6;mg/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrats;-;8.3;mg NO3/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrits;-;0.05;mg NO2/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Oxigen dissolt (camp);-;6.7;mg/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Potassi;-;4.7;mg/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sodi;-;31.4;mg/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sulfats;-;87;mg/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma d'anions;-;6.4135;meq/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma de cations;-;6.9319;meq/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;TOC;-;3.1;mg/L
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Temperatura de l'aigua (camp);-;25;ºC
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH;-;8.2;u.pH
2009/08/17;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH (camp);-;8.5;u.pH
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;% Saturació d'oxigen (camp);-;12;%
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Amoni;-;<0.2;mg NH4/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Bicarbonats;-;45;mg HCO3/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Calci;-;14.1;mg/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Clorurs;-;<10;mg/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Conductivitat (camp);-;77;µS/cm
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Conductivitat a 20ºC;-;83;µS/cm
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Duresa total;-;43.4;mg CaCO3/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Error relatiu balanç iònic;-;2.87;%
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Fosfats;-;<0.2;mg PO4/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Magnesi;-;<2;mg/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Nitrats;-;<5;mg NO3/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Nitrits;-;0.09;mg NO2/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Oxigen dissolt (camp);-;7.8;mg/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Potassi;-;1.5;mg/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Sodi;-;<5;mg/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Sulfats;-;<8;mg/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Suma d'anions;-;0.8929;meq/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Suma de cations;-;0.9457;meq/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;TOC;-;1.1;mg/L
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;Temperatura de l'aigua (camp);-;10;ºC
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;pH;-;7.6;u.pH
2009/09/21;200001010;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);441947;4693204;pH (camp);-;8.4;u.pH
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;% Saturació d'oxigen (camp);-;73;%
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Amoni;-;<0.2;mg NH4/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Bicarbonats;-;85;mg HCO3/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Calci;-;26.3;mg/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Clorurs;-;<10;mg/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Conductivitat (camp);-;132;µS/cm
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Conductivitat a 20ºC;-;150;µS/cm
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Duresa total;-;83.4;mg CaCO3/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Error relatiu balanç iònic;-;5.09;%
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Magnesi;-;4.3;mg/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Nitrats;-;<5;mg NO3/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Nitrits;-;0.1;mg NO2/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Oxigen dissolt (camp);-;8.4;mg/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Potassi;-;<1;mg/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Sodi;-;<5;mg/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Sulfats;-;9;mg/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Suma d'anions;-;1.6634;meq/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Suma de cations;-;1.842;meq/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;TOC;-;<1;mg/L
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;Temperatura de l'aigua (camp);-;10;ºC
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;pH;-;7.8;u.pH
2009/09/21;200001011;2000010;Capçalera del Ter fins a la confluència amb el Ritort (Ritort inclòs);449681;4692310;pH (camp);-;8.3;u.pH
2009/09/21;200024010;2000240;Riera Major;449370;4631506;% Saturació d'oxigen (camp);-;71;%
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Amoni;-;<0.2;mg NH4/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Bicarbonats;-;128.6;mg HCO3/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Calci;-;34.3;mg/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Clorurs;-;14.7;mg/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Conductivitat (camp);-;247;µS/cm
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Conductivitat a 20ºC;-;271;µS/cm
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Duresa total;-;110.4;mg CaCO3/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Error relatiu balanç iònic;-;3.36;%
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Fosfats;-;1.09;mg PO4/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Magnesi;-;6;mg/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Nitrats;-;5.9;mg NO3/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Nitrits;-;0.13;mg NO2/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Oxigen dissolt (camp);-;7.4;mg/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Potassi;-;2.7;mg/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Sodi;-;20.7;mg/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Sulfats;-;15;mg/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Suma d'anions;-;2.9697;meq/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Suma de cations;-;3.1764;meq/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;TOC;-;1.6;mg/L
2009/09/21;200024010;2000240;Riera Major;449370;4631506;Temperatura de l'aigua (camp);-;14;ºC
2009/09/21;200024010;2000240;Riera Major;449370;4631506;pH;-;7.9;u.pH
2009/09/21;200024010;2000240;Riera Major;449370;4631506;pH (camp);-;8.4;u.pH
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;% Saturació d'oxigen (camp);-;79;%
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;<0.2;mg NH4/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;390.6;mg HCO3/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Calci;-;154.3;mg/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Clorurs;-;50.8;mg/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat (camp);-;844;µS/cm
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat a 20ºC;-;860;µS/cm
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Duresa total;-;437.6;mg CaCO3/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Error relatiu balanç iònic;-;2.33;%
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Fosfats;-;0.32;mg PO4/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Magnesi;-;12.7;mg/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrats;-;42.2;mg NO3/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrits;-;0.25;mg NO2/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Oxigen dissolt (camp);-;7;mg/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Potassi;-;3.5;mg/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Sodi;-;36.1;mg/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Sulfats;-;68;mg/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Suma d'anions;-;9.9413;meq/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Suma de cations;-;10.4163;meq/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;TOC;-;1.4;mg/L
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;Temperatura de l'aigua (camp);-;19;ºC
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;pH;-;8;u.pH
2009/09/28;200044000;2000440;Riera de Cinyana;496519;4656557;pH (camp);-;8.3;u.pH
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;% Saturació d'oxigen (camp);-;71;%
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoni;-;<0.2;mg NH4/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoníac no ionitzat;-;<0.025;mg NH3/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Bicarbonats;-;239.1;mg HCO3/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Calci;-;100.7;mg/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clor residual total;-;<0.025;mg HClO/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clorurs;-;60.5;mg/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat (camp);-;681;µS/cm
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat a 20ºC;-;697;µS/cm
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Duresa total;-;314.9;mg CaCO3/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Error relatiu balanç iònic;-;3.87;%
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Fosfats;-;0.41;mg PO4/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Magnesi;-;15.4;mg/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrats;-;14.4;mg NO3/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrits;-;0.07;mg NO2/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Oxigen dissolt (camp);-;6.3;mg/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Potassi;-;6.4;mg/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sodi;-;46.9;mg/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sulfats;-;96;mg/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma d'anions;-;7.8675;meq/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma de cations;-;8.5015;meq/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;TOC;-;3;mg/L
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Temperatura de l'aigua (camp);-;21;ºC
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH;-;8;u.pH
2009/09/28;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH (camp);-;8.2;u.pH
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;% Saturació d'oxigen (camp);-;64;%
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;<0.2;mg NH4/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;430.8;mg HCO3/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Calci;-;168.7;mg/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Clorurs;-;55.3;mg/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat (camp);-;901;µS/cm
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Conductivitat a 20ºC;-;990;µS/cm
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Duresa total;-;474;mg CaCO3/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Error relatiu balanç iònic;-;2.47;%
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Fosfats;-;0.29;mg PO4/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Magnesi;-;12.8;mg/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrats;-;27.6;mg NO3/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Nitrits;-;0.52;mg NO2/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Oxigen dissolt (camp);-;6.1;mg/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Potassi;-;4.4;mg/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Sodi;-;34.8;mg/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Sulfats;-;72;mg/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Suma d'anions;-;10.5723;meq/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Suma de cations;-;11.1081;meq/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;TOC;-;2.3;mg/L
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;Temperatura de l'aigua (camp);-;17;ºC
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;pH;-;8;u.pH
2009/10/27;200044000;2000440;Riera de Cinyana;496519;4656557;pH (camp);-;8.1;u.pH
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;% Saturació d'oxigen (camp);-;77;%
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoni;-;0.2;mg NH4/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Amoníac no ionitzat;-;<0.025;mg NH3/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Bicarbonats;-;200.3;mg HCO3/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Calci;-;79;mg/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clor residual total;-;0.026;mg HClO/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Clorurs;-;53.7;mg/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat (camp);-;571;µS/cm
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Conductivitat a 20ºC;-;651;µS/cm
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Duresa total;-;239.7;mg CaCO3/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Error relatiu balanç iònic;-;0.75;%
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Fosfats;-;0.73;mg PO4/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Magnesi;-;10.3;mg/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrats;-;9.6;mg NO3/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Nitrits;-;0.3;mg NO2/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Oxigen dissolt (camp);-;7.2;mg/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Potassi;-;6;mg/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sodi;-;38.6;mg/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Sulfats;-;75;mg/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma d'anions;-;6.542;meq/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Suma de cations;-;6.6406;meq/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;TOC;-;3.6;mg/L
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;Temperatura de l'aigua (camp);-;17;ºC
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH;-;8;u.pH
2009/10/27;200046000;2000460;El Ter des de Flaçà fins al mar;512618;4652593;pH (camp);-;8.3;u.pH
2009/11/09;200044000;2000440;Riera de Cinyana;496519;4656557;% Saturació d'oxigen (camp);-;61;%
2009/11/09;200044000;2000440;Riera de Cinyana;496519;4656557;Amoni;-;0.2;mg NH4/L
2009/11/09;200044000;2000440;Riera de Cinyana;496519;4656557;Bicarbonats;-;423.4;mg HCO3/L
